,ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,swing,vol
569,SPX,20060202,1282.46,1270.84,1282.46,1267.72,1282.46,-11.62,-0.91,1.15,
570,SPX,20060201,1280.08,1282.46,1283.33,1277.57,1280.08,2.37,0.19,0.45,
571,SPX,20060131,1284.97,1280.08,1285.13,1276.85,1285.2,-5.11,-0.4,0.64,
572,SPX,20060130,1283.72,1285.2,1287.94,1283.51,1283.72,1.47,0.11,0.35,
573,SPX,20060127,1273.83,1283.72,1286.38,1273.83,1273.83,9.9,0.78,0.99,
574,SPX,20060126,1267.4,1273.83,1276.44,1264.68,1264.68,9.14,0.72,0.93,
575,SPX,20060125,1266.86,1264.68,1271.87,1259.42,1266.86,-2.18,-0.17,0.98,
576,SPX,20060124,1263.82,1266.86,1271.47,1263.82,1263.82,3.04,0.24,0.61,
577,SPX,20060123,1261.98,1263.82,1268.19,1261.49,1261.49,2.34,0.19,0.53,
578,SPX,20060120,1285.04,1261.49,1285.04,1260.92,1285.04,-23.56,-1.83,1.88,
579,SPX,20060119,1278.96,1285.04,1287.79,1277.93,1277.93,7.11,0.56,0.77,
580,SPX,20060118,1282.93,1277.93,1282.93,1272.08,1282.93,-5.0,-0.39,0.85,
581,SPX,20060117,1287.61,1282.93,1287.61,1278.61,1287.61,-4.67,-0.36,0.7,
582,SPX,20060113,1286.07,1287.61,1288.96,1282.78,1286.06,1.55,0.12,0.48,
583,SPX,20060112,1293.52,1286.06,1294.18,1285.04,1294.18,-8.12,-0.63,0.71,
584,SPX,20060111,1289.72,1294.18,1294.9,1288.12,1289.69,4.49,0.35,0.53,
585,SPX,20060110,1290.15,1289.69,1290.15,1283.76,1290.15,-0.47,-0.04,0.5,
586,SPX,20060109,1285.45,1290.15,1290.78,1284.82,1285.45,4.7,0.37,0.46,
587,SPX,20060106,1274.61,1285.45,1286.09,1273.48,1273.48,11.97,0.94,0.99,
588,SPX,20060105,1273.54,1273.48,1276.91,1270.3,1273.46,0.02,0.0,0.52,
589,SPX,20060104,1268.8,1273.46,1275.37,1267.74,1268.8,4.66,0.37,0.6,
590,SPX,20060103,1252.03,1268.8,1270.22,1245.74,1248.29,20.51,1.64,1.96,
591,SPX,20051230,1254.42,1248.29,1254.42,1246.59,1254.42,-6.12,-0.49,0.62,
592,SPX,20051229,1258.17,1254.42,1260.61,1254.18,1258.17,-3.75,-0.3,0.51,
593,SPX,20051228,1256.54,1258.17,1261.1,1256.65,1256.54,1.63,0.13,0.35,
594,SPX,20051227,1268.66,1256.54,1271.83,1256.54,1268.66,-12.12,-0.96,1.21,
595,SPX,20051223,1268.12,1268.66,1269.76,1265.92,1268.12,0.54,0.04,0.3,
596,SPX,20051222,1262.91,1268.12,1268.19,1262.5,1262.8,5.33,0.42,0.45,
597,SPX,20051221,1260.51,1262.8,1269.37,1259.62,1259.62,3.17,0.25,0.77,
598,SPX,20051220,1259.92,1259.62,1263.86,1257.21,1259.92,-0.3,-0.02,0.53,
599,SPX,20051219,1267.32,1259.92,1270.51,1259.35,1267.32,-7.4,-0.58,0.88,
600,SPX,20051216,1271.16,1267.32,1275.24,1267.32,1270.94,-3.62,-0.28,0.62,
601,SPX,20051215,1272.74,1270.94,1275.17,1267.74,1272.74,-1.8,-0.14,0.58,
602,SPX,20051214,1267.43,1272.74,1275.8,1267.07,1267.43,5.31,0.42,0.69,
603,SPX,20051213,1259.99,1267.43,1272.11,1258.56,1260.43,6.99,0.55,1.08,
604,SPX,20051212,1259.37,1260.43,1263.86,1255.52,1259.37,1.06,0.08,0.66,
605,SPX,20051209,1255.84,1259.37,1263.08,1254.24,1255.84,3.53,0.28,0.7,
606,SPX,20051208,1257.48,1255.84,1263.36,1250.91,1257.37,-1.52,-0.12,0.99,
607,SPX,20051207,1263.7,1257.37,1264.85,1253.02,1263.7,-6.33,-0.5,0.94,
608,SPX,20051206,1263.34,1263.7,1272.89,1262.09,1262.09,1.61,0.13,0.86,
609,SPX,20051205,1265.08,1262.09,1265.08,1258.12,1265.08,-2.99,-0.24,0.55,
610,SPX,20051202,1264.67,1265.08,1266.85,1261.42,1264.67,0.41,0.03,0.43,
611,SPX,20051201,1249.48,1264.67,1266.17,1249.48,1249.48,15.19,1.22,1.34,
612,SPX,20051130,1257.3,1249.48,1260.93,1249.39,1257.48,-8.01,-0.64,0.92,
613,SPX,20051129,1258.02,1257.48,1266.18,1257.46,1257.46,0.02,0.0,0.69,
614,SPX,20051128,1267.99,1257.46,1268.44,1257.17,1268.25,-10.79,-0.85,0.89,
615,SPX,20051125,1265.61,1268.25,1268.78,1265.54,1265.61,2.64,0.21,0.26,
616,SPX,20051123,1261.23,1265.61,1270.64,1259.51,1261.23,4.38,0.35,0.88,
617,SPX,20051122,1254.06,1261.23,1261.9,1251.4,1254.85,6.38,0.51,0.84,
618,SPX,20051121,1248.27,1254.85,1255.89,1246.9,1248.27,6.58,0.53,0.72,
619,SPX,20051118,1249.35,1248.27,1249.58,1240.71,1242.8,5.47,0.44,0.71,
620,SPX,20051117,1231.92,1242.8,1242.96,1231.92,1231.21,11.59,0.94,0.9,
621,SPX,20051116,1229.36,1231.21,1232.24,1227.18,1229.01,2.2,0.18,0.41,
622,SPX,20051115,1233.48,1229.01,1237.94,1226.41,1233.76,-4.75,-0.38,0.93,
623,SPX,20051114,1234.72,1233.76,1237.2,1231.78,1234.72,-0.95,-0.08,0.44,
624,SPX,20051111,1231.36,1234.72,1235.7,1230.72,1230.96,3.75,0.3,0.4,
625,SPX,20051110,1220.75,1230.96,1232.41,1215.05,1220.65,10.31,0.84,1.42,
626,SPX,20051109,1218.39,1220.65,1226.59,1216.53,1218.59,2.06,0.17,0.83,
627,SPX,20051108,1221.72,1218.59,1222.81,1216.08,1222.81,-4.23,-0.35,0.55,
628,SPX,20051107,1220.14,1222.81,1224.18,1217.29,1220.14,2.68,0.22,0.56,
629,SPX,20051104,1219.94,1220.14,1222.52,1214.45,1219.94,0.2,0.02,0.66,
630,SPX,20051103,1214.76,1219.94,1224.7,1214.76,1214.76,5.18,0.43,0.82,
631,SPX,20051102,1201.79,1214.76,1215.17,1201.07,1202.76,12.0,1.0,1.17,
632,SPX,20051101,1207.01,1202.76,1207.34,1201.66,1207.01,-4.24,-0.35,0.47,
633,SPX,20051031,1198.41,1207.01,1211.43,1198.41,1198.41,8.59,0.72,1.09,
634,SPX,20051028,1178.9,1198.41,1198.41,1178.9,1178.9,19.51,1.66,1.65,
635,SPX,20051027,1191.38,1178.9,1192.65,1178.89,1191.38,-12.48,-1.05,1.15,
636,SPX,20051026,1196.06,1191.38,1204.01,1191.38,1196.54,-5.16,-0.43,1.06,
637,SPX,20051025,1198.55,1196.54,1201.3,1189.29,1199.38,-2.84,-0.24,1.0,
638,SPX,20051024,1179.59,1199.38,1199.39,1179.59,1179.59,19.79,1.68,1.68,
639,SPX,20051021,1177.8,1179.59,1186.45,1174.92,1177.8,1.8,0.15,0.98,
640,SPX,20051020,1195.76,1177.8,1197.3,1173.3,1195.76,-17.96,-1.5,2.01,
641,SPX,20051019,1177.09,1195.76,1195.76,1170.55,1178.14,17.61,1.49,2.14,
642,SPX,20051018,1190.1,1178.14,1190.1,1178.13,1190.1,-11.96,-1.0,1.01,
643,SPX,20051017,1186.57,1190.1,1191.21,1184.48,1186.57,3.54,0.3,0.57,
644,SPX,20051014,1177.33,1186.57,1187.13,1175.44,1176.84,9.73,0.83,0.99,
645,SPX,20051013,1177.68,1176.84,1179.56,1168.2,1177.68,-0.84,-0.07,0.96,
646,SPX,20051012,1183.38,1177.68,1190.02,1173.65,1184.87,-7.19,-0.61,1.38,
647,SPX,20051011,1187.33,1184.87,1193.1,1183.16,1187.33,-2.46,-0.21,0.84,
648,SPX,20051010,1196.02,1187.33,1196.52,1186.12,1195.9,-8.57,-0.72,0.87,
649,SPX,20051007,1191.49,1195.9,1199.71,1191.46,1191.49,4.41,0.37,0.69,
650,SPX,20051006,1196.39,1191.49,1202.14,1181.92,1196.39,-4.9,-0.41,1.69,
651,SPX,20051005,1214.47,1196.39,1214.47,1196.25,1214.47,-18.08,-1.49,1.5,
652,SPX,20051004,1226.7,1214.47,1229.88,1214.02,1226.7,-12.23,-1.0,1.29,
653,SPX,20051003,1228.81,1226.7,1233.34,1225.15,1228.81,-2.11,-0.17,0.67,
654,SPX,20050930,1227.68,1228.81,1229.57,1225.22,1227.68,1.14,0.09,0.35,
655,SPX,20050929,1216.71,1227.68,1228.7,1211.54,1216.89,10.78,0.89,1.41,
656,SPX,20050928,1215.66,1216.89,1220.98,1212.72,1215.66,1.23,0.1,0.68,
657,SPX,20050927,1215.63,1215.66,1220.17,1211.11,1215.63,0.03,0.0,0.75,
658,SPX,20050926,1216.05,1215.63,1222.56,1211.84,1215.29,0.34,0.03,0.88,
659,SPX,20050923,1214.62,1215.29,1218.83,1209.8,1214.62,0.67,0.06,0.74,
660,SPX,20050922,1209.98,1214.62,1216.64,1205.35,1210.2,4.42,0.37,0.93,
661,SPX,20050921,1221.52,1210.2,1221.52,1209.89,1221.34,-11.14,-0.91,0.95,
662,SPX,20050920,1231.02,1221.34,1236.49,1220.07,1231.02,-9.68,-0.79,1.33,
663,SPX,20050919,1237.91,1231.02,1237.91,1227.65,1237.91,-6.89,-0.56,0.83,
664,SPX,20050916,1226.99,1237.91,1237.95,1228.42,1227.73,10.19,0.83,0.78,
665,SPX,20050915,1226.51,1227.73,1231.88,1224.85,1227.16,0.56,0.05,0.57,
666,SPX,20050914,1231.66,1227.16,1234.74,1226.16,1231.2,-4.04,-0.33,0.7,
667,SPX,20050913,1240.08,1231.2,1240.57,1231.2,1240.56,-9.36,-0.75,0.76,
668,SPX,20050912,1240.91,1240.56,1242.6,1239.15,1241.48,-0.92,-0.07,0.28,
669,SPX,20050909,1232.64,1241.48,1243.13,1231.67,1231.67,9.8,0.8,0.93,
670,SPX,20050908,1235.89,1231.67,1236.36,1229.51,1236.36,-4.69,-0.38,0.55,
671,SPX,20050907,1233.02,1236.36,1237.06,1230.93,1233.39,2.97,0.24,0.5,
672,SPX,20050906,1218.02,1233.39,1233.61,1218.02,1218.02,15.37,1.26,1.28,
673,SPX,20050902,1221.2,1218.02,1224.45,1217.75,1221.59,-3.57,-0.29,0.55,
674,SPX,20050901,1219.71,1221.59,1227.29,1216.18,1220.33,1.26,0.1,0.91,
675,SPX,20050831,1208.33,1220.33,1220.36,1204.4,1208.41,11.92,0.99,1.32,
676,SPX,20050830,1212.28,1208.41,1212.28,1201.07,1212.28,-3.87,-0.32,0.92,
677,SPX,20050829,1202.81,1212.28,1214.28,1201.53,1205.1,7.18,0.6,1.06,
678,SPX,20050826,1212.17,1205.1,1212.4,1204.23,1212.39,-7.3,-0.6,0.67,
679,SPX,20050825,1209.59,1212.39,1213.73,1209.57,1209.59,2.81,0.23,0.34,
680,SPX,20050824,1217.4,1209.59,1224.15,1209.37,1217.57,-7.99,-0.66,1.21,
681,SPX,20050823,1221.54,1217.57,1223.04,1214.44,1221.73,-4.15,-0.34,0.7,
682,SPX,20050822,1219.54,1221.73,1228.96,1216.47,1219.71,2.01,0.17,1.02,
683,SPX,20050819,1219.52,1219.71,1225.08,1219.02,1219.02,0.69,0.06,0.5,
684,SPX,20050818,1220.17,1219.02,1222.64,1215.93,1220.24,-1.22,-0.1,0.55,
685,SPX,20050817,1219.44,1220.24,1225.63,1218.07,1219.34,0.89,0.07,0.62,
686,SPX,20050816,1233.01,1219.34,1233.87,1219.05,1233.87,-14.53,-1.18,1.2,
687,SPX,20050815,1230.46,1233.87,1236.24,1226.2,1230.39,3.48,0.28,0.82,
688,SPX,20050812,1235.18,1230.39,1237.81,1225.87,1237.81,-7.42,-0.6,0.96,
689,SPX,20050811,1229.18,1237.81,1237.81,1228.33,1229.13,8.68,0.71,0.77,
690,SPX,20050810,1231.49,1229.13,1242.69,1226.58,1231.38,-2.25,-0.18,1.31,
691,SPX,20050809,1223.42,1231.38,1234.11,1223.13,1223.13,8.25,0.67,0.9,
692,SPX,20050808,1226.63,1223.13,1232.28,1222.67,1226.42,-3.29,-0.27,0.78,
693,SPX,20050805,1236.0,1226.42,1235.86,1225.62,1235.86,-9.44,-0.76,0.83,
694,SPX,20050804,1243.17,1235.86,1245.04,1235.15,1245.04,-9.19,-0.74,0.79,
695,SPX,20050803,1244.3,1245.04,1245.86,1240.57,1244.12,0.93,0.07,0.43,
696,SPX,20050802,1235.7,1244.12,1244.69,1235.35,1235.35,8.77,0.71,0.76,
697,SPX,20050801,1234.86,1235.35,1239.1,1233.8,1234.18,1.17,0.09,0.43,
698,SPX,20050729,1243.39,1234.18,1245.04,1234.18,1243.72,-9.54,-0.77,0.87,
699,SPX,20050728,1236.98,1243.72,1245.15,1235.81,1236.79,6.93,0.56,0.76,
700,SPX,20050727,1231.32,1236.79,1237.64,1230.15,1231.16,5.63,0.46,0.61,
701,SPX,20050726,1229.38,1231.16,1234.42,1229.03,1229.03,2.13,0.17,0.44,
702,SPX,20050725,1233.44,1229.03,1238.36,1228.15,1233.68,-4.64,-0.38,0.83,
703,SPX,20050722,1227.32,1233.68,1234.19,1226.15,1227.04,6.63,0.54,0.66,
704,SPX,20050721,1235.83,1227.04,1235.83,1224.7,1235.2,-8.16,-0.66,0.9,
705,SPX,20050720,1227.36,1235.2,1236.56,1222.91,1229.35,5.85,0.48,1.11,
706,SPX,20050719,1222.47,1229.35,1230.34,1221.13,1221.13,8.22,0.67,0.75,
707,SPX,20050718,1226.72,1221.13,1227.92,1221.13,1227.92,-6.79,-0.55,0.55,
708,SPX,20050715,1226.7,1227.92,1229.53,1223.5,1226.5,1.42,0.12,0.49,
709,SPX,20050714,1223.46,1226.5,1233.16,1223.29,1223.29,3.22,0.26,0.81,
710,SPX,20050713,1222.37,1223.29,1224.46,1219.64,1222.21,1.08,0.09,0.39,
711,SPX,20050712,1219.44,1222.21,1225.54,1216.6,1219.44,2.77,0.23,0.73,
712,SPX,20050711,1211.97,1219.44,1220.03,1211.86,1211.86,7.58,0.63,0.67,
713,SPX,20050708,1197.99,1211.86,1212.73,1197.2,1197.87,13.99,1.17,1.3,
714,SPX,20050707,1195.04,1197.87,1198.46,1183.55,1194.94,2.92,0.24,1.25,
715,SPX,20050706,1204.83,1194.94,1206.11,1194.78,1204.99,-10.05,-0.83,0.94,
716,SPX,20050705,1193.87,1204.99,1206.34,1192.49,1194.44,10.55,0.88,1.16,
717,SPX,20050701,1191.32,1194.44,1197.89,1191.33,1191.33,3.11,0.26,0.55,
718,SPX,20050630,1199.86,1191.33,1203.27,1190.51,1199.85,-8.52,-0.71,1.06,
719,SPX,20050629,1202.64,1199.85,1204.07,1198.7,1201.57,-1.71,-0.14,0.45,
720,SPX,20050628,1190.59,1201.57,1202.54,1190.69,1190.69,10.88,0.91,1.0,
721,SPX,20050627,1191.33,1190.69,1194.33,1188.3,1191.57,-0.88,-0.07,0.51,
722,SPX,20050624,1200.63,1191.57,1200.9,1191.45,1200.73,-9.16,-0.76,0.79,
723,SPX,20050623,1214.19,1200.73,1216.45,1200.72,1213.88,-13.15,-1.08,1.3,
724,SPX,20050622,1213.51,1213.88,1219.59,1211.69,1213.61,0.27,0.02,0.65,
725,SPX,20050621,1216.0,1213.61,1217.13,1211.86,1216.1,-2.49,-0.2,0.43,
726,SPX,20050620,1216.85,1216.1,1219.1,1210.65,1216.96,-0.86,-0.07,0.69,
727,SPX,20050617,1210.92,1216.96,1219.55,1210.93,1210.96,6.01,0.5,0.71,
728,SPX,20050616,1206.6,1210.96,1212.1,1205.47,1206.58,4.37,0.36,0.55,
729,SPX,20050615,1204.93,1206.58,1208.08,1198.66,1203.91,2.67,0.22,0.78,
730,SPX,20050614,1200.64,1203.91,1207.53,1200.18,1200.82,3.09,0.26,0.61,
731,SPX,20050613,1197.94,1200.82,1206.03,1194.51,1198.11,2.71,0.23,0.96,
732,SPX,20050610,1200.87,1198.11,1202.79,1192.64,1200.93,-2.82,-0.24,0.85,
733,SPX,20050609,1194.52,1200.93,1201.86,1191.09,1194.67,6.26,0.52,0.9,
734,SPX,20050608,1198.54,1194.67,1201.97,1193.33,1197.26,-2.6,-0.22,0.72,
735,SPX,20050607,1198.37,1197.26,1208.85,1197.26,1197.51,-0.24,-0.02,0.97,
736,SPX,20050606,1195.92,1197.51,1198.78,1192.75,1196.02,1.49,0.12,0.5,
737,SPX,20050603,1204.3,1196.02,1205.09,1194.55,1204.29,-8.28,-0.69,0.88,
738,SPX,20050602,1202.19,1204.29,1204.67,1198.42,1202.27,2.02,0.17,0.52,
739,SPX,20050601,1191.07,1202.27,1205.64,1191.03,1191.5,10.77,0.9,1.23,
740,SPX,20050531,1198.66,1191.5,1198.78,1191.5,1198.78,-7.28,-0.61,0.61,
741,SPX,20050527,1197.62,1198.78,1199.56,1195.28,1197.62,1.16,0.1,0.36,
742,SPX,20050526,1189.91,1197.62,1198.95,1190.01,1190.01,7.62,0.64,0.75,
743,SPX,20050525,1192.42,1190.01,1194.07,1185.96,1194.07,-4.07,-0.34,0.68,
744,SPX,20050524,1193.83,1194.07,1195.29,1189.87,1193.86,0.21,0.02,0.45,
745,SPX,20050523,1189.14,1193.86,1197.44,1188.76,1189.28,4.58,0.39,0.73,
746,SPX,20050520,1191.14,1189.28,1191.22,1185.19,1191.08,-1.8,-0.15,0.51,
747,SPX,20050519,1185.72,1191.08,1191.09,1184.49,1185.56,5.52,0.47,0.56,
748,SPX,20050518,1173.65,1185.56,1187.9,1173.8,1173.8,11.76,1.0,1.2,
749,SPX,20050517,1165.66,1173.8,1174.35,1159.86,1165.69,8.11,0.7,1.24,
750,SPX,20050516,1154.35,1165.69,1165.75,1153.64,1154.05,11.64,1.01,1.05,
751,SPX,20050513,1159.3,1154.05,1163.75,1146.18,1159.36,-5.31,-0.46,1.52,
752,SPX,20050512,1171.1,1159.36,1173.37,1157.76,1171.11,-11.75,-1.0,1.33,
753,SPX,20050511,1166.22,1171.11,1171.77,1157.71,1166.22,4.89,0.42,1.21,
754,SPX,20050510,1178.7,1166.22,1178.84,1162.98,1178.84,-12.62,-1.07,1.35,
755,SPX,20050509,1171.24,1178.84,1178.87,1169.38,1171.35,7.49,0.64,0.81,
756,SPX,20050506,1172.48,1171.35,1177.75,1170.5,1172.63,-1.28,-0.11,0.62,
757,SPX,20050505,1175.48,1172.63,1178.62,1166.77,1175.65,-3.02,-0.26,1.01,
758,SPX,20050504,1161.57,1175.65,1176.01,1161.17,1161.17,14.48,1.25,1.28,
759,SPX,20050503,1161.7,1161.17,1166.89,1156.71,1162.16,-0.99,-0.09,0.88,
760,SPX,20050502,1156.61,1162.16,1162.87,1154.71,1156.85,5.32,0.46,0.71,
761,SPX,20050429,1143.22,1156.85,1156.97,1139.19,1143.22,13.63,1.19,1.56,
762,SPX,20050428,1156.16,1143.22,1156.38,1143.22,1156.38,-13.17,-1.14,1.14,
763,SPX,20050427,1151.04,1156.38,1159.87,1144.42,1151.74,4.65,0.4,1.34,
764,SPX,20050426,1161.81,1151.74,1164.8,1151.74,1162.1,-10.37,-0.89,1.12,
765,SPX,20050425,1153.46,1162.1,1164.05,1152.12,1152.12,9.98,0.87,1.04,
766,SPX,20050422,1159.95,1152.12,1159.95,1142.95,1159.95,-7.82,-0.67,1.47,
767,SPX,20050421,1137.36,1159.95,1159.95,1137.5,1137.5,22.45,1.97,1.97,
768,SPX,20050420,1154.09,1137.5,1155.5,1136.15,1152.78,-15.28,-1.33,1.68,
769,SPX,20050419,1147.07,1152.78,1154.67,1145.98,1145.98,6.81,0.59,0.76,
770,SPX,20050418,1142.4,1145.98,1148.92,1139.8,1142.62,3.35,0.29,0.8,
771,SPX,20050415,1160.12,1142.62,1162.05,1141.92,1162.05,-19.42,-1.67,1.73,
772,SPX,20050414,1173.7,1162.05,1174.67,1161.7,1173.79,-11.74,-1.0,1.1,
773,SPX,20050413,1187.64,1173.79,1187.76,1171.4,1187.76,-13.97,-1.18,1.38,
774,SPX,20050412,1181.06,1187.76,1190.17,1170.85,1181.21,6.55,0.55,1.64,
775,SPX,20050411,1181.05,1181.21,1184.07,1178.69,1181.2,0.01,0.0,0.46,
776,SPX,20050408,1190.94,1181.2,1191.75,1181.13,1191.14,-9.94,-0.83,0.89,
777,SPX,20050407,1184.23,1191.14,1191.88,1183.81,1184.07,7.07,0.6,0.68,
778,SPX,20050406,1181.63,1184.07,1189.34,1181.39,1181.39,2.67,0.23,0.67,
779,SPX,20050405,1176.52,1181.39,1183.56,1176.12,1176.12,5.27,0.45,0.63,
780,SPX,20050404,1172.97,1176.12,1178.61,1167.72,1172.92,3.2,0.27,0.93,
781,SPX,20050401,1181.44,1172.92,1189.8,1169.91,1180.59,-7.67,-0.65,1.68,
782,SPX,20050331,1181.36,1180.59,1184.53,1179.49,1181.41,-0.82,-0.07,0.43,
783,SPX,20050330,1166.06,1181.41,1181.54,1165.36,1165.36,16.05,1.38,1.39,
784,SPX,20050329,1174.3,1165.36,1179.39,1163.69,1174.28,-8.92,-0.76,1.34,
785,SPX,20050328,1171.4,1174.28,1179.91,1171.42,1171.42,2.86,0.24,0.72,
786,SPX,20050324,1172.55,1171.42,1180.11,1171.42,1172.53,-1.11,-0.09,0.74,
787,SPX,20050323,1171.75,1172.53,1176.26,1168.7,1171.71,0.82,0.07,0.65,
788,SPX,20050322,1183.78,1171.71,1189.59,1171.63,1183.78,-12.07,-1.02,1.52,
789,SPX,20050321,1189.65,1183.78,1189.65,1178.82,1189.65,-5.86,-0.49,0.91,
790,SPX,20050318,1190.21,1189.65,1191.98,1182.78,1190.21,-0.56,-0.05,0.77,
791,SPX,20050317,1188.07,1190.21,1193.28,1186.34,1188.07,2.13,0.18,0.58,
792,SPX,20050316,1197.11,1188.07,1197.75,1185.61,1197.75,-9.68,-0.81,1.01,
793,SPX,20050315,1206.83,1197.75,1210.54,1197.75,1206.83,-9.08,-0.75,1.06,
794,SPX,20050314,1200.46,1206.83,1206.83,1199.51,1200.08,6.75,0.56,0.61,
795,SPX,20050311,1209.25,1200.08,1213.04,1198.15,1209.25,-9.17,-0.76,1.23,
796,SPX,20050310,1207.48,1209.25,1211.23,1201.41,1207.01,2.24,0.19,0.81,
797,SPX,20050309,1219.43,1207.01,1219.43,1206.66,1219.43,-12.42,-1.02,1.05,
798,SPX,20050308,1224.84,1219.43,1225.69,1218.57,1225.31,-5.89,-0.48,0.58,
799,SPX,20050307,1222.12,1225.31,1229.11,1222.12,1222.12,3.19,0.26,0.57,
800,SPX,20050304,1210.47,1222.12,1224.76,1210.47,1210.47,11.65,0.96,1.18,
801,SPX,20050303,1210.08,1210.47,1215.72,1204.45,1210.08,0.39,0.03,0.93,
802,SPX,20050302,1210.41,1210.08,1215.79,1204.22,1210.41,-0.33,-0.03,0.96,
803,SPX,20050301,1204.72,1210.41,1212.25,1203.6,1203.6,6.81,0.57,0.72,
804,SPX,20050228,1211.37,1203.6,1211.37,1198.13,1211.37,-7.77,-0.64,1.09,
805,SPX,20050225,1200.17,1211.37,1212.15,1199.61,1200.2,11.17,0.93,1.04,
806,SPX,20050224,1190.8,1200.2,1200.42,1187.8,1190.8,9.4,0.79,1.06,
807,SPX,20050223,1185.48,1190.8,1193.52,1184.16,1184.16,6.64,0.56,0.79,
808,SPX,20050222,1201.59,1184.16,1202.48,1184.16,1201.59,-17.42,-1.45,1.52,
809,SPX,20050218,1201.08,1201.59,1202.92,1197.35,1200.75,0.83,0.07,0.46,
810,SPX,20050217,1210.34,1200.75,1211.33,1200.74,1210.34,-9.59,-0.79,0.87,
811,SPX,20050216,1210.12,1210.34,1212.44,1205.52,1210.12,0.21,0.02,0.57,
812,SPX,20050215,1206.14,1210.12,1212.44,1205.52,1206.14,3.98,0.33,0.57,
813,SPX,20050214,1205.3,1206.14,1206.93,1203.59,1205.3,0.84,0.07,0.28,
814,SPX,20050211,1197.01,1205.3,1208.38,1193.28,1197.01,8.3,0.69,1.26,
815,SPX,20050210,1192.64,1197.01,1198.75,1191.54,1191.99,5.02,0.42,0.6,
816,SPX,20050209,1202.3,1191.99,1203.83,1191.54,1202.3,-10.31,-0.86,1.02,
817,SPX,20050208,1201.33,1202.3,1205.11,1200.16,1201.72,0.58,0.05,0.41,
818,SPX,20050207,1203.03,1201.72,1204.15,1199.27,1203.03,-1.31,-0.11,0.41,
819,SPX,20050204,1189.83,1203.03,1203.47,1189.67,1189.89,13.14,1.1,1.16,
820,SPX,20050203,1193.19,1189.89,1193.19,1185.63,1193.19,-3.29,-0.28,0.63,
821,SPX,20050202,1189.41,1193.19,1195.25,1188.92,1189.41,3.78,0.32,0.53,
822,SPX,20050201,1181.27,1189.41,1190.39,1180.95,1181.27,8.14,0.69,0.8,
823,SPX,20050131,1171.36,1181.27,1182.07,1171.36,1171.36,9.9,0.85,0.91,
824,SPX,20050128,1174.55,1171.36,1175.63,1166.3,1174.55,-3.19,-0.27,0.79,
825,SPX,20050127,1173.55,1174.55,1177.5,1170.15,1174.07,0.48,0.04,0.63,
826,SPX,20050126,1168.41,1174.07,1175.99,1168.41,1168.41,5.66,0.48,0.65,
827,SPX,20050125,1166.61,1168.41,1174.3,1163.75,1163.75,4.66,0.4,0.91,
828,SPX,20050124,1168.59,1163.75,1173.17,1163.75,1167.87,-4.11,-0.35,0.81,
829,SPX,20050121,1175.41,1167.87,1179.55,1167.82,1175.41,-7.54,-0.64,1.0,
830,SPX,20050120,1184.63,1175.41,1184.63,1173.39,1184.63,-9.22,-0.78,0.95,
831,SPX,20050119,1195.51,1184.63,1195.98,1184.37,1195.98,-11.35,-0.95,0.97,
832,SPX,20050118,1183.64,1195.98,1195.98,1180.1,1184.52,11.46,0.97,1.34,
833,SPX,20050114,1177.45,1184.52,1185.21,1177.45,1177.45,7.07,0.6,0.66,
834,SPX,20050113,1187.64,1177.45,1187.7,1175.61,1187.7,-10.25,-0.86,1.02,
835,SPX,20050112,1182.99,1187.7,1187.98,1175.64,1182.99,4.71,0.4,1.04,
836,SPX,20050111,1190.25,1182.99,1190.25,1180.43,1190.25,-7.25,-0.61,0.83,
837,SPX,20050110,1186.19,1190.25,1194.78,1184.8,1186.19,4.05,0.34,0.84,
838,SPX,20050107,1187.89,1186.19,1192.2,1182.11,1187.89,-1.69,-0.14,0.85,
839,SPX,20050106,1183.74,1187.89,1191.63,1183.23,1183.74,4.15,0.35,0.71,
840,SPX,20050105,1188.05,1183.74,1192.75,1183.72,1188.05,-4.31,-0.36,0.76,
841,SPX,20050104,1202.08,1188.05,1205.84,1185.39,1202.08,-14.04,-1.17,1.7,
842,SPX,20050103,1213.43,1202.08,1217.9,1200.3,1211.92,-9.83,-0.81,1.45,
843,SPX,20041231,1213.55,1211.92,1217.33,1211.65,1213.55,-1.64,-0.13,0.47,
844,SPX,20041230,1213.45,1213.55,1216.47,1213.41,1213.45,0.11,0.01,0.25,
845,SPX,20041229,1212.72,1213.45,1213.95,1210.95,1213.54,-0.1,-0.01,0.25,
846,SPX,20041228,1204.92,1213.54,1213.54,1204.92,1204.92,8.63,0.72,0.72,
847,SPX,20041227,1210.13,1204.92,1214.17,1204.92,1210.13,-5.21,-0.43,0.76,
848,SPX,20041223,1209.57,1210.13,1213.66,1208.71,1209.57,0.56,0.05,0.41,
849,SPX,20041222,1205.45,1209.57,1211.42,1203.81,1205.45,4.11,0.34,0.63,
850,SPX,20041221,1194.65,1205.45,1205.93,1194.65,1194.65,10.8,0.9,0.94,
851,SPX,20041220,1194.2,1194.65,1203.64,1193.36,1194.22,0.43,0.04,0.86,
852,SPX,20041217,1202.26,1194.22,1203.21,1193.44,1203.21,-8.99,-0.75,0.81,
853,SPX,20041216,1205.72,1203.21,1207.97,1198.41,1205.72,-2.51,-0.21,0.79,
